O,0,0,0,81,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,120,0,0,0,0,0,49,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,49,255,255,255,255,255,255,0,0,0,0,0,49,49,49,49,49,171,255,255,255,255,255,0,0,0,0,0,49,197,255,197,49,107,49,255,255,107,255,0,0,0,0,0,49,255,255,255,255,255,255,249,255,255,249,0,0,0,0,0,255,49,255,255,255,120,255,49,255,255,0,0,0,0,0,0,255,255,49,255,255,255,255,49,49,49,0,0,0,0,0,0,255,55,55,255,255,255,255,49,249,0,0,0,0,0,0,0,49,49,255,49,49,255,255,197,0,0,0,0,0,0,0,0,49,49,49,171,49,133,255,0,0,0,0,0,0,0,0,0,49,49,49,49,49,49,0,0,0,0,0,0,0,0,0,0,49,49,49,49,49,49,49,0,0,0,0,0,0,0,0,0,49,49,49,49,49,0,0,0,0,0,0,0,0,1,2,1,49,49,49,49,49,0,0,0,0,0,0,0,2,2,2,0
O,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,239,255,255,0,0,0,0,0,0,46,153,145,255,255,255,255,255,255,255,255,0,0,0,0,0,223,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,49,255,255,239,216,227,255,255,255,255,255,0,0,0,0,0,49,255,255,255,49,165,161,165,255,255,255,0,0,0,0,0,49,242,255,255,127,255,255,49,255,255,0,0,0,0,0,0,255,83,160,49,191,255,250,49,255,255,0,0,0,0,0,0,125,255,160,49,255,153,255,49,49,255,0,0,0,0,0,0,79,242,213,67,255,255,255,188,246,0,0,0,0,0,0,0,63,255,119,244,255,172,255,255,0,0,0,0,0,0,0,0,49,49,49,235,216,60,49,0,0,0,0,0,0,0,0,0,49,49,49,49,49,96,0,0,0,0,0,0,0,0,0,0,49,49,49,49,49,49,28,0,0,0,0,0,0,0,0,0,49,49,49,49,49,14,0,0,0,0,0,0,2,0,2,1,49,49,49,49,49,0,0,0,0,0,0,0,1,1,2,0
O,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,224,191,0,0,0,0,0,49,208,49,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,107,255,255,255,255,255,255,0,0,0,0,0,49,208,255,255,49,120,255,255,255,255,255,0,0,0,0,0,49,49,255,94,101,184,204,255,255,255,255,0,0,0,0,0,255,49,101,89,255,255,49,49,183,255,49,0,0,0,0,0,101,49,255,255,255,255,255,49,145,224,0,0,0,0,0,0,204,204,255,255,255,255,255,255,101,103,0,0,0,0,0,0,205,63,204,255,101,168,255,131,255,0,0,0,0,0,0,0,49,49,255,255,255,67,255,131,0,0,0,0,0,0,0,0,49,49,49,49,49,49,49,0,0,0,0,0,0,0,0,0,49,49,49,49,160,49,0,0,0,0,0,0,0,0,0,0,49,49,49,49,49,49,20,0,0,0,0,0,0,0,0,0,49,49,49,49,49,0,0,0,0,0,0,0,0,0,2,2,49,49,49,49,0,0,0,0,0,0,0,0,1,2,2,0
O,0,0,0,24,255,255,24,0,34,255,0,0,0,0,0,0,0,0,11,255,255,255,255,255,255,255,255,0,0,0,0,0,156,49,255,255,255,255,255,255,255,255,255,104,0,0,0,0,184,255,255,255,49,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,49,81,255,255,141,255,255,0,0,0,0,0,80,255,55,255,49,49,255,55,255,255,255,0,0,0,0,0,217,49,255,255,255,255,255,49,79,255,255,0,0,0,0,0,255,133,49,255,255,255,255,171,255,255,0,0,0,0,0,0,255,171,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,129,255,255,255,255,255,255,0,0,0,0,0,0,0,55,49,49,68,255,255,249,55,17,0,0,0,0,0,0,0,49,49,49,49,223,255,55,0,0,0,0,0,0,0,0,0,49,49,49,49,78,217,117,0,0,0,0,0,0,0,0,0,49,49,49,58,49,49,49,0,0,0,0,0,0,1,0,1,49,49,49,49,49,49,0,0,0,0,0,0,2,2,2,1,49,49,49,49,49,0,0,0,0,0,0,0,1,2,2,0
O,0,0,0,88,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,2,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,58,255,255,49,49,255,255,255,255,255,255,0,0,0,0,0,62,94,255,255,255,255,255,255,255,255,49,0,0,0,0,0,49,49,71,49,49,71,49,255,255,255,255,0,0,0,0,0,49,103,113,236,244,255,255,255,255,255,44,0,0,0,0,0,61,55,192,255,255,255,255,49,255,211,0,0,0,0,0,0,249,255,255,255,255,255,255,255,255,39,0,0,0,0,0,0,50,236,255,255,255,255,239,255,49,0,0,0,0,0,0,0,51,49,49,255,255,255,114,255,0,0,0,0,0,0,0,0,49,49,49,94,94,49,40,0,0,0,0,0,0,0,0,0,49,49,49,49,49,49,0,0,0,0,0,0,0,0,0,0,49,49,49,49,49,49,0,0,0,0,0,0,1,0,2,1,49,49,49,49,49,0,0,0,0,0,0,0,2,2,1,0,49,49,49,49,0,0,0,0,0,0,0,0,2,2,0,0
O,0,0,0,227,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,49,226,255,255,255,255,255,255,255,255,255,0,0,0,0,0,75,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,49,171,255,255,255,229,255,255,255,255,255,0,0,0,0,0,49,255,255,65,229,49,255,59,255,255,255,0,0,0,0,0,49,255,255,187,245,255,126,49,142,255,49,0,0,0,0,0,75,49,49,232,232,255,126,255,49,126,0,0,0,0,0,0,49,142,75,255,255,255,255,52,49,49,0,0,0,0,0,0,255,178,255,255,255,255,255,245,255,0,0,0,0,0,0,0,116,49,49,116,255,255,255,255,0,0,0,0,0,0,0,0,49,49,49,49,229,49,49,0,0,0,0,0,0,0,0,0,49,126,229,49,75,49,0,0,0,0,0,0,0,0,0,0,49,49,49,75,49,49,0,0,0,0,0,0,0,0,0,0,49,49,49,49,49,11,0,0,0,0,0,0,0,0,2,2,49,49,49,49,49,0,0,0,0,0,0,0,2,2,2,0
O,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,255,255,255,255,255,255,0,0,0,0,0,0,49,255,242,255,255,255,255,49,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,191,255,255,255,49,113,255,255,255,255,197,0,0,0,0,0,49,255,255,62,49,49,242,255,255,255,255,0,0,0,0,0,165,193,139,255,255,255,252,49,255,255,118,0,0,0,0,0,49,49,49,255,255,255,88,49,255,255,0,0,0,0,0,0,49,49,49,255,255,255,255,184,49,8,0,0,0,0,0,0,165,49,255,255,255,255,255,255,255,0,0,0,0,0,0,0,49,55,49,255,255,197,255,255,0,0,0,0,0,0,0,0,49,124,49,49,133,49,49,0,0,0,0,0,0,0,0,0,49,49,49,49,49,49,0,0,0,0,0,0,0,0,0,0,49,49,49,49,49,52,48,0,0,0,0,0,0,0,1,2,49,49,49,49,49,0,0,0,0,0,0,0,0,2,2,2,49,49,49,49,49,0,0,0,0,0,0,1,1,2,0,0
C,158,49,49,49,23,0,0,0,0,0,0,0,0,0,0,0,255,255,231,255,60,49,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,255,49,255,255,255,0,0,0,0,0,0,0,0,35,49,49,49,49,72,255,255,0,0,0,0,0,0,0,0,0,49,199,255,94,255,49,255,0,0,0,0,0,0,0,0,0,152,255,74,255,255,76,255,255,0,0,0,0,0,0,0,0,96,255,255,255,236,68,49,255,0,0,0,0,0,0,1,1,0,255,255,255,55,49,49,255,23,0,0,0,0,0,0,1,130,249,49,55,55,49,49,49,49,0,0,0,0,255,255,255,255,236,49,49,49,49,49,49,0,0,0,0,0,255,49,72,49,49,49,49,49,49,49,49,0,0,0,0,0,0,49,11,6,0,0,11,49,49,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
C,17,49,49,26,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,99,171,49,255,0,0,0,0,0,0,0,0,0,0,0,0,20,68,255,255,255,255,208,0,0,0,0,0,0,0,0,0,255,49,107,255,197,223,255,0,0,0,0,0,0,0,0,0,255,49,255,255,210,87,255,0,0,0,0,0,0,0,0,0,119,255,81,255,255,49,255,255,0,0,0,0,0,0,0,0,0,253,255,255,255,49,49,255,0,0,0,0,0,0,0,1,1,68,255,255,55,50,49,255,49,0,0,0,0,0,0,1,20,230,49,49,49,49,146,49,49,0,0,0,0,49,68,255,255,49,49,49,49,49,49,49,49,0,0,0,0,255,255,255,255,49,49,49,49,49,49,49,0,0,0,0,0,0,38,49,23,0,0,0,38,38,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0
C,124,120,142,49,49,49,0,0,0,0,0,0,0,0,0,0,45,0,48,49,49,55,255,255,2,0,0,0,0,0,0,0,0,0,15,49,49,255,255,255,255,255,0,0,0,0,0,0,0,0,133,49,49,49,255,49,255,255,0,0,0,0,0,0,0,0,249,255,150,255,49,68,49,255,24,0,0,0,0,0,0,0,0,255,255,49,216,255,210,255,255,0,0,0,0,0,0,0,0,255,255,255,255,146,49,67,255,0,0,0,0,0,0,1,1,255,255,255,255,255,49,114,255,0,0,0,0,0,0,0,44,255,139,49,49,49,49,49,255,0,0,0,0,0,255,255,255,255,49,49,49,49,49,49,158,0,0,0,0,0,245,255,255,74,49,80,57,49,49,49,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0
C,255,96,255,49,204,49,0,0,0,0,0,0,0,0,0,0,64,255,101,255,49,49,70,0,49,0,0,0,0,0,0,0,0,0,0,181,49,67,49,255,153,255,0,0,0,0,0,0,0,0,6,94,92,237,255,231,255,255,0,0,0,0,0,0,0,0,0,60,218,255,255,255,49,255,255,0,0,0,0,0,0,0,0,255,255,102,49,231,49,49,255,14,0,0,0,0,0,0,0,0,255,255,255,255,255,49,255,49,0,0,0,0,0,0,1,0,204,255,255,255,101,49,101,218,0,0,0,0,0,1,1,255,255,204,49,49,49,112,49,49,0,0,0,0,255,255,255,210,49,49,204,49,49,49,49,204,0,0,0,0,255,241,255,244,49,49,49,49,49,49,49,0,0,0,0,0,0,49,204,10,0,0,0,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0
C,171,255,49,171,49,20,0,0,0,0,0,0,0,0,0,0,255,255,255,255,49,49,255,248,0,0,0,0,0,0,0,0,0,0,0,49,49,255,49,255,38,255,0,0,0,0,0,0,0,0,31,255,49,169,255,227,223,255,0,0,0,0,0,0,0,0,0,184,184,255,120,255,49,255,200,0,0,0,0,0,0,0,0,49,255,219,49,158,255,49,255,0,0,0,0,0,1,0,0,0,255,255,71,49,255,49,255,14,0,0,0,0,0,1,1,0,255,255,255,255,49,49,255,255,0,0,0,0,0,1,0,68,255,255,49,212,66,49,49,49,0,0,0,0,255,255,255,255,107,107,49,229,56,49,107,0,0,0,0,0,62,49,255,49,49,49,49,49,49,49,49,0,0,0,0,0,0,0,32,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
C,233,255,49,72,49,255,0,0,0,0,0,0,0,0,0,0,0,0,35,166,49,49,248,105,211,0,0,0,0,0,0,0,0,0,49,185,49,255,255,255,159,255,0,0,0,0,0,0,0,0,215,49,255,255,255,137,255,255,0,0,0,0,0,0,0,0,108,212,255,248,80,75,49,255,255,0,0,0,0,0,0,0,0,255,255,49,49,178,255,126,255,0,0,0,0,0,0,0,0,49,255,255,255,255,255,255,255,0,0,0,0,0,1,1,1,48,255,255,255,255,255,75,49,169,0,0,0,0,0,0,49,255,255,204,49,49,49,49,255,49,0,0,0,0,255,255,255,255,49,49,49,49,49,178,49,18,0,0,0,0,255,126,94,255,49,49,49,49,49,49,49,0,0,0,0,0,0,75,49,0,0,2,48,49,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0
C,120,49,55,49,49,59,0,0,0,0,0,0,0,0,0,0,249,180,255,55,49,130,0,255,0,0,0,0,0,0,0,0,0,0,61,49,255,255,255,255,255,246,0,0,0,0,0,0,0,0,49,133,133,121,255,255,83,255,12,0,0,0,0,0,0,0,68,255,254,255,236,255,49,255,255,0,0,0,0,0,0,0,44,255,205,210,255,255,139,49,255,0,0,0,0,0,0,0,0,255,255,255,255,255,49,49,255,0,0,0,0,0,1,1,1,223,255,255,255,255,49,49,223,49,0,0,0,0,0,1,44,255,255,255,223,49,49,49,49,49,0,0,0,0,158,255,255,49,52,255,49,49,49,49,49,0,0,0,0,0,255,255,255,49,205,49,49,49,49,49,49,0,0,0,0,0,0,120,49,0,0,0,5,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0
I,0,0,0,0,0,255,255,255,24,0,0,0,0,0,0,0,0,0,0,0,0,229,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,178,255,255,0,0,0,0,0,0,0,0,49,49,49,126,255,255,255,255,0,0,0,0,0,0,0,0,49,255,254,32,255,255,255,255,0,0,0,0,0,0,0,0,166,255,255,255,0,223,255,255,255,0,0,0,0,0,0,0,80,195,49,255,255,126,126,255,255,0,0,0,0,0,0,0,80,109,130,178,211,255,255,49,255,27,0,0,0,0,0,0,171,114,255,255,255,255,204,255,255,0,0,0,0,0,0,0,255,75,255,255,255,255,75,0,0,0,0,0,0,0,0,0,49,49,49,49,178,67,0,0,0,0,0,0,0,0,0,0,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,1,0,2,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I,0,0,0,0,0,186,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,145,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,178,126,49,49,255,255,255,255,0,0,0,0,0,0,0,0,49,190,255,255,255,255,255,255,0,0,0,0,0,0,0,0,49,255,255,40,0,15,255,255,231,0,0,0,0,0,0,0,255,49,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,49,49,49,170,219,255,255,255,0,0,0,0,0,0,0,49,49,49,49,255,255,197,92,255,0,0,0,0,0,0,0,255,229,255,255,255,63,100,208,0,0,0,0,0,0,0,0,49,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,49,49,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
I,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,24,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,255,84,49,49,255,255,255,255,0,0,0,0,0,0,0,0,49,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,125,255,255,255,0,0,255,255,86,0,0,0,0,0,0,0,49,255,61,255,255,255,255,255,0,0,0,0,0,0,0,0,130,49,49,55,49,255,255,255,255,69,0,0,0,0,0,0,255,64,236,255,255,255,202,255,255,0,0,0,0,0,0,0,68,56,255,255,255,255,255,45,0,0,0,0,0,0,0,0,49,49,49,49,154,0,0,0,0,0,0,0,0,0,0,0,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1,2,1,1,0,0,0,1,1,1,1,0,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
